County,Latitude,Longitude
"Routt County, CO",40.48506794084811,-106.99119318717702
"Somerset County, NJ",40.56350690488872,-74.61633664417629
"Colusa County, CA",39.17757310996472,-122.23702961326399
"Johnson County, IL",37.45964862027738,-88.88092852450987
"Hinsdale County, CO",37.821341575537055,-107.30031175772181
"Cassia County, ID",42.28388099855014,-113.60008828687185
"Isanti County, MN",45.56148815915065,-93.29517429495282
"Erie County, PA",42.11749624629517,-80.09815349932951
"Copiah County, MS",31.869237398542477,-90.44879867708748
"Van Zandt County, TX",32.56371670244021,-95.83651611165425
"Augusta County, VA",38.16442650327153,-79.13385446647086
"Bristol Bay County, AK",58.73325606818953,-156.9810152484726
"Piute County, UT",38.33666376002773,-112.12719048660149
"Mason County, KY",38.59517315929982,-83.82424668236848
"Benton County, MN",45.69913372758316,-93.99882645747871
"Donley County, TX",34.965417595633305,-100.81399160703394
"Bay County, FL",30.132460715873826,-85.63319094816066
"Lauderdale County, AL",34.90137238398196,-87.65399800670055
"Fountain County, IN",40.12087076153587,-87.24199169908435
"Shelby County, IL",39.391156322651234,-88.8055044362434
"Fayette County, IL",39.000178567074954,-89.02412022832225
"Perry County, OH",39.73714830893037,-82.23613792020883
"Danville County, VA",36.583191262383146,-79.40880676956856
"Banks County, GA",34.3543296712262,-83.49720517968389
"Wayne County, GA",31.551464438312088,-81.91680483061039
"Oklahoma County, OK",35.55150993774739,-97.40723339196447
"Johnston County, OK",34.316508270694335,-96.66059489124838
"Jackson County, NC",35.287586625335805,-83.14084961865605
"Summit County, UT",40.868193457425015,-110.95589340259852
"Polk County, MO",37.61647897610471,-93.40053266105485
"Lander County, NV",39.93380604842652,-117.03790840132166
"Winneshiek County, IA",43.29069081730717,-91.84370118408513
"Bracken County, KY",38.68881438736171,-84.09018821792189
"Florence County, WI",45.84844767128827,-88.3981512004828
"Roane County, WV",38.714025591136505,-81.34834951247348
"Wadena County, MN",46.58575424089207,-94.96943237305932
"Hopewell County, VA",37.29148622919897,-77.29849134082932
"Winnebago County, IL",42.33626032597997,-89.16086588623725
"Gila County, AZ",33.79970236582229,-110.81163686388477
"Wicomico County, MD",38.369410273538506,-75.63153108012723
"Carter County, KY",38.3181728441599,-83.04953391258316
"Iredell County, NC",35.80704357473452,-80.8734472402805
"Halifax County, VA",36.76698584845834,-78.93660281563132
"Hertford County, NC",36.35863603047738,-76.98071478312936
"Montgomery County, NY",42.90228162905018,-74.4396826879388
"Pennington County, MN",48.06622664137957,-96.03670781571275
"Whatcom County, WA",48.829616199902766,-121.87281310603294
"Gilliam County, OR",45.37826905972638,-120.21068528035833
"Ocean County, NJ",39.865932496053674,-74.24991593187701
"Boone County, AR",36.30863910718856,-93.0915351138706
"Comanche County, OK",34.66212239494907,-98.4716796500254
"Jones County, TX",32.73990387382739,-99.8787442497348
"Grimes County, TX",30.543471513081467,-95.98550298476006
"Genesee County, MI",43.02172289859303,-83.70671102712826
"Assumption Parish, LA",29.90237658804744,-91.06074762164732
"Calhoun County, MS",33.936450012769264,-89.33644515696868
"Greene County, MS",31.214224754279293,-88.63916294100645
"Custer County, MT",46.25270896007308,-105.57171097170199
"Roberts County, SD",45.62964355605919,-96.946113406875
"Ogle County, IL",42.04256635191649,-89.32072665017684
"Richland County, ND",46.26463732674015,-96.94826191402028
"Barron County, WI",45.42372325679156,-91.84831200323528
"Iron County, WI",46.3170555845546,-90.26445274496486
"Wabasha County, MN",44.28429484834602,-92.23025483649432
"Del Norte County, CA",41.74494236553362,-123.95780135582768
"Pushmataha County, OK",34.41617066430601,-95.37586235937769
"Chelan County, WA",47.869207119790765,-120.61897347818821
"Presque Isle County, MI",45.44931309497611,-83.52775645276199
"Cleveland County, OK",35.20305644843516,-97.32645284865131
"Sullivan County, NY",41.716421977997626,-74.7681116566979
"Polk County, NC",35.279278961419074,-82.16967792592472
"Scotland County, NC",34.840884811640514,-79.48042923669408
"Harnett County, NC",35.36888321861706,-78.86933370272027
"Lee County, NC",35.47518641836412,-79.17148360706668
"Tipton County, IN",40.311345236046236,-86.05185897527075
"Clay County, KS",39.34971421394426,-97.1651723604131
"Wagoner County, OK",35.961090272144325,-95.5212032244737
"Richland County, MT",47.78787826233907,-104.56135836685567
"Ashley County, AR",33.191204715146064,-91.76845387954562
"Desha County, AR",33.83098083095289,-91.25497208733458
"Vieques County, PR",18.125264584900226,-65.43230486790121
"Perry County, TN",35.64263430162771,-87.8589667440428
"Washington County, MN",45.03889471584025,-92.88381384602283
"Portsmouth County, VA",36.85900078385532,-76.35670861691756
"Fayette County, PA",39.92011701736397,-79.64742568077887
"Grant County, WV",39.10513482223714,-79.19557028704126
"Shenandoah County, VA",38.858304396813004,-78.57085166631475
"Irion County, TX",31.303925021006492,-100.98241927509086
"Caldwell County, MO",39.65575098816676,-93.982799328253
"Putnam County, FL",29.608634847606965,-81.74430412777957
"Crawford County, IN",38.29238571970461,-86.451693565287
"Lewis County, MO",40.0968997007585,-91.72214410050206
"Grant County, NE",41.915013247955,-101.74057075639192
"Loza County, PR",18.45783165464133,-65.90252330274144
"Oneida County, ID",42.1949698367288,-112.53935659828723
"Moultrie County, IL",39.641472159490434,-88.61929519369612
"Hopkins County, KY",37.30882015117666,-87.54084221779212
"Clearwater County, ID",46.67371942754063,-115.65690712991344
"Bell County, KY",36.73064829028288,-83.6740950278552
"Crow Wing County, MN",46.482373827173824,-94.07087802798557
"Western County, AS",-14.335555412608306,-170.78452725586249
"Aasco County, PR",18.287078988983655,-67.13153027792825
"Graham County, AZ",32.932662704520126,-109.88745162756258
"St. Francis County, AR",35.021985930971624,-90.74783683547608
"Echols County, GA",30.71008960741763,-82.89393518831244
"Dillingham County, AK",59.7139951133289,-158.34827018870337
"Lincoln County, KS",39.04532806825907,-98.20769851873065
"Smith County, KS",39.78515635894519,-98.78547279282998
"Jefferson County, FL",30.399489381788644,-83.90766897350566
"Cidra County, PR",18.173708867185304,-66.16092793542127
"Amite County, MS",31.174396526792666,-90.80443148707162
"Montgomery County, AR",34.538912380827576,-93.65953124910702
"Calhoun County, MI",42.24653946630327,-85.00558348174755
"Cleburne County, AL",33.67455771741423,-85.5187680007624
"Weld County, CO",40.554829958195874,-104.39253137667926
"Beckham County, OK",35.2687041748075,-99.68195648075492
"Modoc County, CA",41.58983356890301,-120.72502895401257
"Polk County, IA",41.68539428359921,-93.57343258293952
"Liberty County, GA",31.80722900622053,-81.45625286473081
"Navarro County, TX",32.046942857615875,-96.47248640733784
"Brooks County, TX",27.031572643810225,-98.21872111958288
"Williamson County, TN",35.893838152428025,-86.8986535568213
"Laramie County, WY",41.30706768545601,-104.68962056297158
"Asotin County, WA",46.19180096003931,-117.20307501762335
"Traverse County, MN",45.77218448463236,-96.47164135542928
"Cass County, IL",39.97354671737416,-90.24737505396129
"Rockdale County, GA",33.654235276521625,-84.02660912596727
"Juniata County, PA",40.5310650514273,-77.40216199195702
"McKean County, PA",41.8076860480804,-78.56905094295624
"Garvin County, OK",34.704581132597504,-97.3093233301029
"Burt County, NE",41.85156319064838,-96.32860446711273
"San Juan County, NM",36.508510765837485,-108.32060316246168
"Orleans County, NY",43.38228243248527,-78.23044410632897
"De Soto Parish, LA",32.05545274792983,-93.73728427844782
"Fresno County, CA",36.758180126437395,-119.64932262928652
"Elbert County, GA",34.11679328464718,-82.840095497658
"Barbour County, AL",31.869603244744802,-85.39319697563072
"Bladen County, NC",34.6146329432456,-78.56370000219013
"Dallam County, TX",36.27788789066627,-102.60218562029583
"Sangamon County, IL",39.758174048405934,-89.65891008092245
"Craig County, OK",36.76177822107204,-95.20846960821639
"Cumberland County, TN",35.950387904657056,-84.99835158185998
"Otsego County, MI",45.021434327774514,-84.59899316824122
"Sac County, IA",42.38626036384768,-95.10539455644067
"Emery County, UT",38.996730651131564,-110.7005974339289
"Ferry County, WA",48.470145291512054,-118.51658618401005
"Wibaux County, MT",46.96532975774759,-104.24894396948133
"Lincoln County, NM",33.74530782725495,-105.45929587178463
"Cherokee County, OK",35.90666790680439,-94.9996892399078
"Yellow Medicine County, MN",44.71624971211848,-95.86835939927836
"Hunt County, TX",33.12359370387843,-96.08545497449579
"Mitchell County, TX",32.306211752100175,-100.92122865403132
"Wood County, TX",32.78640513994968,-95.38206197116868
"Osage County, OK",36.62918667692839,-96.39849288968284
"Cherokee County, NC",35.13385720392201,-84.06344520599691
"Mecosta County, MI",43.640768185323005,-85.32463354160839
"Pike County, KY",37.46904830801383,-82.39586315176767
"Lafayette County, FL",29.985518322103665,-83.18106730537373
"Catawba County, NC",35.66204235355262,-81.21507055978927
"Breathitt County, KY",37.52161714078104,-83.32408530327791
"Childress County, TX",34.52920145750787,-100.20757494726458
"Ripley County, MO",36.65282145370255,-90.86388579416653
"Tazewell County, IL",40.50748354225423,-89.5134477658654
"Jeff Davis County, TX",30.715477820779174,-104.14001978744705
"Lexington County, VA",37.782530561116644,-79.44389375783454
"Sharp County, AR",36.161250646772075,-91.47977874490527
"Larimer County, CO",40.66641924754006,-105.46114605425194
"Tyrrell County, NC",35.869407001688494,-76.17045235849176
"Rice County, MN",44.354266547059424,-93.29667857828557
"Warren County, MO",38.76461639770157,-91.16069308429576
"Warren County, KY",36.993576765263946,-86.42379935117917
"Caddo Parish, LA",32.5806972451408,-93.88240531839863
"Todd County, SD",43.193403775620155,-100.71842849043138
"Marshall County, IA",42.035849226298595,-92.9987713463103
"Tillman County, OK",34.3728526137375,-98.92424223917598
"Macon County, NC",35.15046885098784,-83.4221659106891
"Monroe County, WV",37.56037182592421,-80.55055402562304
"Switzerland County, IN",38.82611988824744,-85.03698727566264
"Hickman County, KY",36.678170489073494,-88.97621568795661
"Geneva County, AL",31.095016691678993,-85.83898489425647
"LaSalle County, IL",41.34400278016434,-88.88593792528823
"Delaware County, IA",42.47122089783028,-91.3673414109695
"Morris County, KS",38.68742924940465,-96.6498496135829
"Davis County, IA",40.747689080182276,-92.4097172903321
"Boise County, ID",43.98913946155042,-115.73032248448402
"Monroe County, WI",43.9457158154052,-90.61782411774644
"Perquimans County, NC",36.177222850295855,-76.40761998928933
"Hamilton County, FL",30.496426689263522,-82.94795913934125
"Matanuska-Susitna County, AK",62.30424443154375,-149.58147548893402
"Delaware County, IN",40.22752531843243,-85.39689930060631
"Levy County, FL",29.262068393894324,-82.83042678237368
"Gurabo County, PR",18.266411366736207,-65.97926918755272
"Hatillo County, PR",18.44102934503303,-66.79771505833236
"Hancock County, MS",30.39377980203325,-89.47456209373954
"Wilcox County, GA",31.972893200859325,-83.43236380251996
"Red River Parish, LA",32.09310192302933,-93.33984504760416
"Knox County, TN",35.99320637601021,-83.93709032645262
"Oxford County, ME",44.49978183924341,-70.75657455079809
"Jackson County, MO",39.00847565983386,-94.34610077471164
"Towns County, GA",34.91670550288542,-83.73727854734197
"Smith County, MS",32.017692927341024,-89.50667752493514
"Payette County, ID",44.0067583127827,-116.76084539037608
"Shoshone County, ID",47.35295756485923,-115.89243546255165
"Hyde County, NC",35.40811873607441,-76.14496510928633
"Floyd County, IA",43.05991162323005,-92.78900209533978
"McCracken County, KY",37.05403392235801,-88.71280001268819
"Union County, KY",37.65838369474928,-87.94536641592148
"Turner County, SD",43.310867753328374,-97.14866023610854
"Cocke County, TN",35.925437412484044,-83.12118301351003
"Hancock County, TN",36.52364569540557,-83.22182600558726
"Hardin County, TN",35.19867609521826,-88.18448518791816
"Marion County, SC",34.08005862187289,-79.36251012321429
"Guayama County, PR",17.97338834739361,-66.13634320712104
"Washington Parish, LA",30.853358372077054,-90.0405290716724
"Stoddard County, MO",36.855610991845296,-89.94433138199653
"Dooly County, GA",32.15717597679407,-83.7987668499753
"Stearns County, MN",45.55214827081842,-94.61310069976601
"Saunders County, NE",41.226370509868275,-96.63740074308559
"Sherburne County, MN",45.44400001640102,-93.77478804518813
"Davison County, SD",43.67473783324805,-98.1459868878923
"Claiborne County, TN",36.48585463386456,-83.66041590469148
"Montague County, TX",33.675626552128705,-97.72465312118287
"Brown County, TX",31.77426241580235,-98.99979417599296
"Racine County, WI",42.75117428071774,-87.69608097952725
"Shawano County, WI",44.789155827043714,-88.7654354834234
"Audubon County, IA",41.684589490090964,-94.90582189358281
"Haskell County, TX",33.17823128709852,-99.73030000908199
"Logan County, OK",35.919338789078324,-97.44331732794072
"Oneida County, NY",43.24176706951577,-75.43584362074311
"Lake County, CO",39.202379470514046,-106.34483773430377
"Pittsburg County, OK",34.923861652049105,-95.74841443145318
"Doddridge County, WV",39.26917047780778,-80.70696594997037
"Wirt County, WV",39.02242146283987,-81.3786238260525
"Carroll County, NH",43.87384593965285,-71.2029939174573
"Tyler County, WV",39.46527763690269,-80.88482519114348
"Northern Islands County, MP",18.11836930174712,145.63109055461751
"Le Sueur County, MN",44.37144277369425,-93.73011503245706
"Douglas County, WA",47.73610892991323,-119.69177462799863
"Cattaraugus County, NY",42.24865936110484,-78.67882302432257
"Dodge County, WI",43.41629505115495,-88.70750673245885
"Jones County, IA",42.12123706553816,-91.13146542131486
"Barber County, KS",37.22883855207044,-98.6847906246777
"Pulaski County, MO",37.82462505231534,-92.20766254057168
"Dale County, AL",31.431827069825463,-85.61103681820732
"Logan County, KS",38.917336545625595,-101.14839111404956
"Madera County, CA",37.21804405551268,-119.76264450701261
"Gentry County, MO",40.21210767628865,-94.40991684930043
"Blaine County, NE",41.91275878227338,-99.97690017898424
"Daggett County, UT",40.88733657739981,-109.50770840475182
"Platte County, WY",42.13305373084246,-104.96581550081058
"Gaston County, NC",35.29434894973627,-81.18024162929115
"Guadalupe County, NM",34.86334059626583,-104.79063113285545
"Golden Valley County, MT",46.38130141835123,-109.17506200459782
"Johnston County, NC",35.51782181365115,-78.36571404734197
"Santa Clara County, CA",37.23248418243392,-121.69627914815685
"Charleston County, SC",32.826536011788775,-79.89301414192389
"Benton County, WA",46.23986101443832,-119.51112718372903
"Adair County, MO",40.19056218246973,-92.60071904667512
"Erie County, OH",41.47059990425005,-82.57634603240699
"Vermilion County, IL",40.18340162103324,-87.73281521398907
"St. Louis County, MO",38.63581911571646,-90.24509683819689
"Boone County, IL",42.32305949620141,-88.82337575126475
"Tehama County, CA",40.12573618220489,-122.2338848507212
"Dane County, WI",43.06729012745875,-89.41812243700214
"Fisher County, TX",32.74282022049866,-100.40216810477828
"Sabine Parish, LA",31.564037655194085,-93.55471745906458
"Morgan County, IL",39.71555614249109,-90.2015195407793
"Pulaski County, GA",32.232299084731885,-83.47596113677474
"Bertie County, NC",36.06562720374482,-76.96671399416228
"Stanly County, NC",35.31192279523005,-80.250995172417
"Rhea County, TN",35.608670794006514,-84.92442485859743
"Greene County, NC",35.48499572033961,-77.67576267421225
"Leslie County, KY",37.09406634577481,-83.38113991673775
"Somerset County, MD",38.080066115958914,-75.85347057568191
"Marshall County, IL",41.0331720706708,-89.34479259211975
"Lyon County, KY",37.019129186824095,-88.08328266585566
"Concho County, TX",31.326496735876997,-99.86396233157782
"Coke County, TX",31.88853098687637,-100.52991076733369
"Overton County, TN",36.34499793352519,-85.28808115836725
"Huron County, MI",43.91006837177026,-82.85550820840139
"Iosco County, MI",44.33709294806816,-83.08530066455924
"Coffee County, GA",31.549271792739418,-82.84920098291674
"Ware County, GA",31.053632493708456,-82.42367579043999
"Grant County, ND",46.35828660041087,-101.63966574034025
"Jefferson Parish, LA",29.677452107057018,-90.0977669577099
"St. Tammany Parish, LA",30.407855475042258,-89.95464438957777
"Hardin County, IA",42.38388031853546,-93.24040250014096
"Cameron Parish, LA",29.846868401423666,-93.19896005605268
"Clinton County, OH",39.414937708772605,-83.80839977588988
"St. Louis County, MN",47.58986785620623,-92.46148867510033
"Lorain County, OH",41.45267796121009,-82.15135428621278
"Vega Alta County, PR",18.4353927827955,-66.33559612956151
"Boone County, IA",42.036501678426085,-93.93164006308065
"Polk County, TX",30.792719766171615,-94.83002486108006
"Dixon County, NE",42.49309877385501,-96.86772081695621
"Harford County, MD",39.53643618341722,-76.2988753860907
"Edgefield County, SC",33.77222047755671,-81.96642700015927
"Accomack County, VA",37.76493904570397,-75.7565570847123
"Calumet County, WI",44.08160346652874,-88.21805798804701
"Knox County, KY",36.89066599949842,-83.85404531838647
"Ionia County, MI",42.94509382839089,-85.07460311645235
"New Hanover County, NC",34.18155533456271,-77.86559756981032
"Obion County, TN",36.35823267052264,-89.14879920364226
"Calloway County, KY",36.6211012773227,-88.27220111029916
"Albemarle County, VA",38.02289835818822,-78.5566760798466
"Robertson County, TN",36.52543836148183,-86.87057220292623
"Clarke County, VA",39.1123055769627,-77.99668830033664
"Garfield County, WA",46.43155883569028,-117.54516928678581
"Jackson County, KY",37.419776945390375,-84.00576548744671
"Cook County, MN",47.72667263462162,-90.3859861109976
"Oconee County, SC",34.753500566433395,-83.06590208330543
"East Baton Rouge Parish, LA",30.53827519979531,-91.0956486129579
"Claiborne County, MS",31.97369260209681,-90.91181333484683
"St. Mary's County, MD",38.21586240136863,-76.52906066329417
"Kent County, MI",43.03215629197419,-85.5492962832141
"Pitt County, NC",35.593298974621256,-77.37449655189732
"Carbon County, MT",45.227385711136286,-109.0280158815475
"Stanton County, NE",41.916923718183114,-97.19391498021
"Appling County, GA",31.749280351825256,-82.2889835820392
"Jasper County, IA",41.68603885231599,-93.05376453716083
"Wayne County, MS",31.64078050243608,-88.69579769422253
"Cottle County, TX",34.077648158867895,-100.27874380437376
"Greensville County, VA",36.675856081666645,-77.55959287429188
"Polk County, FL",27.94887148630418,-81.69768539562489
"Young County, TX",33.17669577924101,-98.68776655732968
"Tallapoosa County, AL",32.8624049394673,-85.79750224243035
"Rockingham County, NH",42.98459792910197,-71.08905934260036
"Rio Grande County, CO",37.58252281717251,-106.3832103598813
"Plymouth County, IA",42.73784731549299,-96.21402739788108
"Yates County, NY",42.63344370240266,-77.10544920587141
"King County, WA",47.490923129601335,-121.83595165532782
"Deschutes County, OR",43.91500980097992,-121.22814179845703
"Pottawattamie County, IA",41.336612978838986,-95.54239272547875
"Wright County, MO",37.270139997587556,-92.46870424581725
"Toole County, MT",48.65533123588805,-111.69564432848158
"Tioga County, NY",42.170297195469246,-76.30625898191933
"Lee County, TX",30.31067970468915,-96.96570451183499
"Fulton County, GA",33.79024568393127,-84.4670340210266
"Cherokee County, TX",31.836954641908456,-95.16518313583974
"Audrain County, MO",39.21575563311344,-91.84158587996322
"Colleton County, SC",32.84355893530618,-80.64983915905836
"Jefferson County, WI",43.0208142437237,-88.77586582579255
"Greene County, AR",36.11768007380646,-90.55905712004996
"Hall County, TX",34.53077914185033,-100.68112859916141
"Burnett County, WI",45.8627174809668,-92.36756516766303
"Torrance County, NM",34.64046215199303,-105.85081958323026
"Pacific County, WA",46.55142531335522,-123.7796674460823
"Pender County, NC",34.51509974826811,-77.88843558420558
"Hood County, TX",32.42992672335249,-97.83225706640793
"Stanley County, SD",44.41232136606607,-100.73594317273289
"Washoe County, NV",40.6656402177015,-119.66432457628993
"Ballard County, KY",37.05849257801871,-88.99947478272651
"Archer County, TX",33.615294219194375,-98.68767480233826
"Baylor County, TX",33.616489499546994,-99.21351514269503
"San Augustine County, TX",31.39421982522198,-94.16819370155689
"Storey County, NV",39.4470222750957,-119.52933247870806
"Schley County, GA",32.261685807704076,-84.3147208165685
"Madison County, TX",30.965538597855247,-95.92841010713708
"San Joaquin County, CA",37.934765183750024,-121.27143844405619
"Winston County, MS",33.08849100004157,-89.03442917432878
"Henry County, KY",38.4484679290521,-85.11892997861106
"Mercer County, KY",37.81103077720452,-84.87443668674534
"Wheeler County, NE",41.91477030550802,-98.52818602281539
"Lewis County, KY",38.531499571916775,-83.3781291431139
"Grant County, MN",45.934047292071895,-96.01218289825485
"Humphreys County, MS",33.1286972896248,-90.52662102240394
"Clarke County, AL",31.676659580196336,-87.8308098506501
"Chase County, KS",38.30204585331648,-96.59392863806217
"Trigg County, KY",36.80632040725564,-87.87337136541777
"Houston County, AL",31.15318797177888,-85.30252738343566
"Aurora County, SD",43.71801953106109,-98.56156289730572
"Aleutians East County, AK",55.22452101753062,-161.9472287468522
"Franklin County, NE",40.17634485613006,-98.95279623850331
"Kent County, MD",39.235603894429076,-76.0958206019082
"Crawford County, KS",37.50731510693563,-94.85181137108627
"Chippewa County, MN",45.02235488988196,-95.56668087020945
"Pennington County, SD",44.003713574244074,-102.82381500664867
"Hampton County, SC",32.77627629288387,-81.1407026043453
"Fremont County, ID",44.228774107169876,-111.48195586549004
"Bryan County, GA",32.01322433251489,-81.44247222348508
"Dinwiddie County, VA",37.07593835652588,-77.63228829843861
"St. Lucie County, FL",27.380907413684334,-80.44560988377268
"Monroe County, NY",43.309161106683575,-77.68017836152146
"Lincoln County, SD",43.27892214244024,-96.7218242759529
"Chippewa County, WI",45.06940800098129,-91.2798860253463
"Woodson County, KS",37.886670206048244,-95.74016770722763
"Marshall County, KY",36.88344658785063,-88.32938052274802
"Clinch County, GA",30.91494689711031,-82.70623706450006
"Lowndes County, GA",30.833856898781935,-83.26770769205945
"Kalawao County, HI",21.211889811263394,-156.95404159075542
"Kauai County, HI",22.01107986979843,-159.70543820022309
"Macomb County, MI",42.67279509989999,-82.91017525778909
"Turner County, GA",31.716384751914184,-83.62409297556381
"Jasper County, IL",39.01003945167469,-88.15384111583988
"Milam County, TX",30.78630242756767,-96.97682637278756
"Spencer County, IN",38.01400953387495,-87.007734547298
"Hart County, KY",37.29992646970495,-85.88470997211785
"Lincoln County, KY",37.455366758971195,-84.66084535212129
"Blaine County, MT",48.43272619042281,-108.95857755967413
"Norfolk County, VA",36.92334013242712,-76.24563369547118
"Reeves County, TX",31.323186156741453,-103.69316726624396
"Pulaski County, VA",37.06356105305192,-80.71438563567804
"Union County, NC",34.98835748857587,-80.53074004191757
"McKenzie County, ND",47.74016062006,-103.39527820053819
"Okaloosa County, FL",30.615371324250436,-86.59333346318813
"Alameda County, CA",37.65051111416989,-121.91804298252244
"Calhoun County, IL",39.16929792894221,-90.66757215559298
"Kosciusko County, IN",41.24409733494746,-85.86071768056613
"Noxubee County, MS",33.11011278142009,-88.5698161861754
"Woodruff County, AR",35.1863263779601,-91.24309256530015
"Gloucester County, NJ",39.717264599632315,-75.14141304419304
"Hillsborough County, NH",42.91529150609051,-71.71608246629012
"Judith Basin County, MT",47.04544324856245,-110.2660468908173
"Mitchell County, NC",36.01320388691243,-82.16358154868276
"Powell County, MT",46.85641537603234,-112.9361580997918
"Polk County, OR",44.90352468272466,-123.41323101172543
"Wasco County, OR",45.16002354834562,-121.16777461293478
"Perkins County, SD",45.490502090897074,-102.47563594938586
"Taylor County, IA",40.73743236086565,-94.6964147618024
"Washington County, AL",31.40760378747015,-88.20787680354952
"Defiance County, OH",41.32391609578247,-84.49049512101412
"Greenbrier County, WV",37.94693263856616,-80.4529547129174
"Marion County, IL",38.649578110396696,-88.91898111428694
"Dickenson County, VA",37.12579112415586,-82.35035315176573
"Amelia County, VA",37.336026040622755,-77.97613793328381
"Randolph County, GA",31.76262266879282,-84.75419207375624
"Luna County, NM",32.18221545872968,-107.749771903099
"Nueces County, TX",27.73504875988952,-97.51623470151898
"Weston County, WY",43.84048506154479,-104.56783004837634
"Toa Baja County, PR",18.457238078012402,-66.19058355478323
"Warren County, IL",40.84883416277142,-90.61503757153687
"Madison County, AL",34.763089703650216,-86.5502065168421
"Wilson County, TN",36.154694366180095,-86.29734742145246
"Camp County, TX",32.973224742603506,-94.97847695686063
"Jefferson County, OK",34.11100289429269,-97.83579133074768
"Ritchie County, WV",39.1782673749634,-81.06294738058763
"Page County, IA",40.739144016694716,-95.15017486373017
"Jefferson County, KS",39.23576476681683,-95.38344873273289
"Iberia Parish, LA",29.756331543080645,-91.76528685975778
"Kusilvak County, AK",62.1600127110498,-163.52546478438578
"Onslow County, NC",34.70983636312392,-77.41576582455005
"Faribault County, MN",43.673928314310054,-93.94799933264828
"Grainger County, TN",36.2762586670254,-83.50962044208516
"Freestone County, TX",31.70489407360678,-96.14909229444469
"Mifflin County, PA",40.610414931042534,-77.61702960202477
"Crenshaw County, AL",31.731500175138585,-86.31353889363282
"Bristol County, VA",36.61803792345774,-82.16053888014793
"Runnels County, TX",31.831095248058727,-99.97623130359138
"Terrell County, TX",30.224961566845778,-102.07648647025363
"Rawlins County, KS",39.78524091113599,-101.0757051088639
"Thomas County, KS",39.35096860239852,-101.0555312850434
"Jeff Davis County, GA",31.805595777223246,-82.63694089156078
"Cherokee County, IA",42.73562257809321,-95.62380539607646
"White County, AR",35.25629048980819,-91.7455745677859
"Leflore County, MS",33.55052410072347,-90.30106468631989
"Cooper County, MO",38.84353965590177,-92.81011910650982
"Dickinson County, MI",46.00923945720996,-87.8702584455587
"Will County, IL",41.44505031684473,-87.97864593897617
"Deaf Smith County, TX",34.966019036630684,-102.60492683746286
"Brookings County, SD",44.369679610881306,-96.79042100840697
"Clay County, MO",39.3105197862677,-94.42087227253371
"Coahoma County, MS",34.23001092533423,-90.60172236463896
"Boone County, IN",40.05080970783911,-86.46871227954007
"Des Moines County, IA",40.92317439200121,-91.18148298857868
"Scott County, IA",41.63709783793738,-90.6232427814441
"Ottawa County, KS",39.13253749501691,-97.65021576920438
"Columbia County, FL",30.224239945992913,-82.62153888695939
"Holmes County, FL",30.867890603400994,-85.81410235213392
"Harrison County, MS",30.416049668526938,-89.08164268496887
"Utuado County, PR",18.271003008477496,-66.70244784032646
"Bradley County, TN",35.15411029368122,-84.8596027279971
"Carlton County, MN",46.59237970495709,-92.67705119095717
"Marion County, TX",32.797981789147634,-94.35722218912716
"Schoharie County, NY",42.588219291792015,-74.44211759111968
"Pawnee County, OK",36.316876729499505,-96.6991946186263
"Broome County, NY",42.16022168523725,-75.81957008305406
"Liberty County, TX",30.151612133670103,-94.812212268384
"Athens County, OH",39.333857610418576,-82.04512197301696
"Jefferson County, OH",40.38501950567072,-80.76097229224766
"Randolph County, WV",38.77472312318611,-79.87579557353152
"Marion County, WV",39.50999507272123,-80.24339834250856
"Cumberland County, NJ",39.32809858070762,-75.1293182687371
"Nevada County, CA",39.301369581365144,-120.76875210697675
"Douglas County, WI",46.46410987860856,-91.89940248904124
"Pulaski County, KY",37.103926888457494,-84.57717629017955
"Edgecombe County, NC",35.912880667544705,-77.59705888368899
"Jasper County, TX",30.743960607418863,-94.02508503584214
"Beaver County, UT",38.35701381329263,-113.23572009899253
"Murray County, GA",34.78844750243697,-84.74809357905295
"Jay County, IN",40.43791837252515,-85.00563532523081
"Montcalm County, MI",43.31093970634213,-85.15248110815115
"Rensselaer County, NY",42.711053543293005,-73.50971213256503
"Collier County, FL",26.100367949059596,-81.44454715225734
"McKinley County, NM",35.58066418758983,-108.26182317953474
"Ben Hill County, GA",31.7597819469321,-83.22045897086588
"Lee County, AR",34.78043769462693,-90.78079794764223
"Baker County, FL",30.331070985080196,-82.28458726828613
"Lanier County, GA",31.037893656725945,-83.06265335717146
"Rice County, KS",38.347142873833484,-98.20102995579747
"Calhoun County, AL",33.7714324493309,-85.82603085641108
"Jackson County, MS",30.46288758044345,-88.62284157631771
"Campbell County, KY",38.94647103573293,-84.3796990650524
"Cumberland County, KY",36.78652968227769,-85.38844862369265
"Panola County, MS",34.36393508710272,-89.95056727968174
"Hansford County, TX",36.27745447167035,-101.35453921123474
"Chambers County, TX",29.70826704661107,-94.67136318550999
"Quitman County, GA",31.867330559902737,-85.018784157565
"Hardin County, TX",30.332377298297583,-94.3902288308814
"Sandusky County, OH",41.357416427641006,-83.14391567496708
"Piscataquis County, ME",45.837364327319314,-69.28452344247563
"Pulaski County, IL",37.22317018575118,-89.12658620050009
"Okfuskee County, OK",35.46545077488758,-96.3227789681566
"Saginaw County, MI",43.33502873105974,-84.0531870344475
"Rio Arriba County, NM",36.50958027207721,-106.69308368120855
"Caledonia County, VT",44.46475969322639,-72.10211328629902
